nhgf_id,DA_SQKM,MAXDI_EROM,Dam_Index,TOT_ELEV_MEAN,TOT_ELEV_MAX,TOT_STREAM_SLOPE,TOT_MAXP6190,TOT_MAXWD6190,TOT_MINWD6190,TOT_RH,TOT_AET,TOT_CWD,TOT_BFI,TOT_CONTACT,TOT_IEOF,TOT_RECHG,TOT_SATOF,TOT_TWI,TOT_EWT,TOT_RF7100,TOT_MIRAD_2012,TOT_FRESHWATER_WD,TOT_STREAMRIVER,TOT_ARTIFICIAL,TOT_CONNECTOR,TOT_STRM_DENS,TOT_TOTAL_ROAD_DENS,TOT_HGA,TOT_HGB,TOT_HGC,TOT_HGD,TOT_SILTAVE,TOT_CLAYAVE,TOT_SANDAVE,TOT_KFACT,TOT_KFACT_UP,TOT_NO10AVE,TOT_NO200AVE,TOT_OM,TOT_ROCKDEP,TOT_BDAVE,TOT_WTDEP,TOT_SRL25AG,TOT_NLCD19_31,TOT_NLCD19_41,TOT_NLCD19_43,TOT_NLCD19_71,TOT_NLCD19_81,TOT_NLCD19_FOREST,TOT_NLCD19_WETLAND
44367,2186.89,16.07,0,2132.86,2580.08,0.003736,40.74,7.31,4.32,58.86,105.98,1.67,59.34,547.23,0.48,12.05,0,12.29,-36.91,13.72,0,4.72,99.33,0.61,0.06,0.44,0.85,6.28,38.04,21.52,34.49,39.41,21.88,38.72,0.32,0.28,85.58,52.5,0.38,40.65,1.32,5.99,0,1.2,0.04,0.02,6,0,0.78,0.54
44368,2456.65,16.44,0,2123.72,2580.08,0.003947,40.23,7.33,4.41,58.89,101.11,1.66,59.1,506.38,0.45,12.1,0,12.22,-38.38,13.68,0.12,4.81,98.98,0.81,0.05,0.44,0.85,5.75,39.21,21.83,33.58,39.56,21.98,38.46,0.33,0.28,85.64,52.76,0.38,40.88,1.32,5.99,0,1.09,0.05,0.02,6.2,0.13,0.76,0.5
44370,547.18,1.76,0,2243.72,2580.08,0.006797,57.62,8.53,4.87,61.44,131.88,1.59,60.91,180.02,0.13,12.59,0,11.78,-44.78,23.39,0,5.62,99.8,0,0.2,0.45,0.92,2.01,43.15,21.02,33.22,42.17,23.44,34.39,0.33,0.26,80.58,52.81,0.57,38.32,1.31,6,0,0.29,0.14,0.06,3.39,0,1.88,1.61
44371,133.77,0,0,2087.97,2204.97,0.00219,30.27,6,3,57.54,58.97,1.58,52.65,168.3,0.7,10,0,12.52,-16.05,6.55,0,1.76,100,0,0,0.65,0.37,23.71,17,10,50,34.21,17.02,48.77,0.32,0.3,90.67,46.45,0.32,35.77,1.37,5.88,0,22.83,0,0,6.48,0,0,0
44372,743.17,0,0,2058.84,2350.56,0.002243,31.11,6.48,3.57,57.21,71.94,1.6,53.58,191.29,0.91,10.3,0,12.47,-16,7.28,0,1.76,100,0,0,0.75,0.37,21.55,16.64,11.18,51.29,35.11,17.44,47.45,0.33,0.3,90.1,47.31,0.33,34.54,1.36,5.89,0,25.42,0,0,9.35,0,0.11,0
44373,26.32,0,0,2664.46,3091.13,0.02799,138.61,12.9,6.5,60.84,507.13,1.67,61,25.03,0,54.59,0,10.48,-59.4,57.29,0,5.62,100,0,0,0.6,0.81,0,65.03,0.03,35,31.29,14.26,54.45,0.31,0.14,49.89,22.73,0.66,47.12,1.44,6,0,0,2.88,0.17,1.51,0,84.01,0.3
44374,799.06,63.09,0.06,2396.75,3255.25,0.007329,92.58,10.73,6.08,58.9,246.91,1.69,61.29,99.49,0.01,32.21,0,11.3,-64.24,38.26,0.62,5.62,94.25,0.13,0,0.44,0.99,0,58.98,13.02,27.85,38.18,20.35,41.47,0.32,0.21,66.81,40.22,0.65,43.95,1.36,6,0,0,10.26,1.04,1.75,0.29,31.53,1.89
44375,1348.75,0,0,2049.39,2350.56,0.002625,31.11,6.63,3.84,56.89,78.77,1.65,54.75,225.87,0.52,10.86,0,12.32,-18.21,7.76,0,2,100,0,0,0.71,0.43,16.77,16.86,14.99,52.23,34.85,16.27,48.88,0.32,0.29,87.83,44.93,0.33,32.48,1.36,5.93,0,18.2,0,0,6.16,0,0.06,0
44376,2836.82,21.68,0.02,2426.83,3350.95,0.015692,92.96,11.28,6.33,57.59,313.08,1.66,59.03,74.3,0.18,128.35,0.99,10.78,-58.56,35.44,2.54,8.8,95.02,0.88,0.11,0.54,0.74,0,61.52,19.38,19.05,36.69,21.36,41.96,0.32,0.19,69.61,41.12,0.61,49.59,1.36,5.9,4.75,0.08,20.4,3.72,2.22,1.96,45.84,1.87
44377,1517.42,0,0,2041.91,2372.36,0.002663,31.21,6.68,3.97,56.96,80.01,1.65,54.86,218.49,0.46,10.97,0,12.46,-18.85,8.04,0,2.37,99.97,0.03,0,0.68,0.46,15.71,17.06,16.11,51.92,35.01,16.3,48.69,0.32,0.29,87.62,45,0.33,32.16,1.36,5.94,0,16.31,0,0,6.9,0,0.06,0
44380,5942.72,20.72,0.01,2260.74,3350.95,0.010038,65.48,9.31,5.44,58.2,200.58,1.65,58.69,261.89,0.28,70.07,0.78,11.61,-51.49,24.26,1.78,6.86,96.21,0.73,0.12,0.53,0.78,4.4,51.9,19.64,24.21,36.92,21.25,41.83,0.31,0.23,78.2,45.87,0.5,46.6,1.35,5.93,7.16,0.49,10.03,1.86,5.81,1.56,22.75,1.22
44381,128.84,16.4,0.01,2267.24,3241.49,0.012323,66.21,10.07,5.9,57.33,197.62,1.69,55.39,175.09,1,51.07,2.73,10.75,-44.63,26.63,2.54,6.14,97.7,0.17,0,0.84,0.65,0,45,37.94,17,40.75,30.7,28.54,0.32,0.25,84.08,60.92,0.69,54.58,1.31,5.85,11.85,0.1,19.04,4.03,3.48,3.7,36.64,0.74
44382,2640.9,21.82,0.02,2445.59,3350.95,0.016356,95.82,11.43,6.38,57.48,321.87,1.69,59.27,68.35,0.15,134.88,0.93,10.74,-59.59,36.5,1.95,9.01,96.67,0.31,0.13,0.53,0.73,0,62.42,18.27,19.25,36.38,20.9,42.72,0.32,0.19,68.44,39.8,0.61,49.24,1.36,5.92,4.45,0.08,20.98,3.79,2.16,1.33,47.42,1.8
44383,5316,21.11,0.01,2284.71,3350.95,0.010803,68.32,9.44,5.44,58.21,214.45,1.66,59.05,275.76,0.31,74.15,0.53,11.45,-49.06,25.28,1.58,6.95,96.48,0.84,0.09,0.5,0.79,2.66,51.16,20.54,25.79,38.03,21.65,40.32,0.32,0.24,77.11,46.57,0.5,45.58,1.34,5.94,4.28,0.55,10.91,1.99,4.05,1.26,24.81,1.25
44384,1610.31,2.84,0,2512.89,3350.95,0.020701,103.77,12.14,6.62,56.58,387.69,1.69,58.43,51.72,0.24,200.95,1.51,10.42,-57.08,38.15,1.74,11.18,98.75,0.4,0.19,0.6,0.55,0,64.44,20.21,15.36,34.8,20.83,44.37,0.32,0.16,67.49,37.85,0.6,52.23,1.37,5.89,7.56,0.13,28.44,5.64,2.03,1.22,60.96,1.56
44385,913.06,59.36,0.06,2372.24,3255.25,0.006981,88.68,10.56,6.07,58.59,235.21,1.69,60.98,97.82,0.01,32.63,0,11.25,-62.57,36.2,1.67,5.62,92.79,0.12,0,0.43,1,0,58.82,13.93,27.06,38.59,20.73,40.68,0.32,0.22,68.01,41.38,0.65,43.95,1.35,5.99,0,0,10.44,1,1.99,0.93,29.45,2.16
44386,482.92,7.03,0,2089.37,3073.65,0.006485,44.21,8.48,5.67,57.44,79.08,1.66,55.56,164.4,0.1,40.31,3.27,12.5,-73.37,17.16,1.2,6.18,98.72,0.14,0.02,0.77,0.64,19.05,61.49,11.54,8.14,26.37,18.3,55.33,0.21,0.18,86.71,39,0.49,55.93,1.39,5.95,15.64,0,3.33,0.9,22.86,1.81,6.37,0.19
44387,522.37,106.1,0.1,2372.65,3091.13,0.007793,89.07,10.48,6.03,59.95,190.54,1.67,61.56,122.85,0.01,20.47,0,11.68,-59.78,38.15,0.63,5.62,98.18,0.22,0,0.43,1.17,0,59.34,15.36,25.03,38.69,21,40.31,0.32,0.23,70.33,43.06,0.59,44.57,1.35,6,0,0,4.54,0.1,1.42,0.3,17.69,1.88
44388,2798.12,21.69,0.02,2433.29,3350.95,0.016008,93.82,11.33,6.35,57.52,314.04,1.68,59.07,73.34,0.19,129.86,1,10.75,-58.85,35.79,2.12,8.85,96.49,0.29,0.12,0.54,0.73,0,61.6,19.26,19.09,36.63,21.37,42.01,0.32,0.19,69.34,40.93,0.61,49.51,1.36,5.91,4.98,0.08,20.68,3.77,2.22,1.56,46.45,1.77
44389,284.84,0,0,2099.98,2342.54,0.008376,39.06,7.1,4.38,56.27,92.23,1.63,54.12,237.88,2.31,11.19,0.01,11.68,-36.2,11.01,0,5.12,99.96,0,0.04,0.8,0.88,3.51,35.5,19.29,41.46,42.69,22.32,35,0.33,0.25,84.57,54.8,0.41,35.97,1.34,6,72.64,0.32,0,0,3.69,0,0.57,0
44390,7966.4,20.24,0.01,2204.01,3350.95,0.008089,57.24,8.7,5.15,57.89,169.1,1.64,57.77,245.13,0.3,55.96,0.76,11.85,-47.83,20.44,1.35,5.92,97.26,0.51,0.13,0.57,0.71,7.48,45.35,18.35,29.1,35.99,20.04,43.97,0.31,0.24,80.67,45.36,0.47,44.16,1.35,5.93,7.26,3.48,7.48,1.39,7.05,1.19,17.01,0.91
44391,452.21,0,0,2067.86,2351.05,0.008707,37.61,7.08,4.58,55.99,90.16,1.64,54.29,260.96,2.25,11.31,0.42,12.05,-39.08,10.52,0,4.84,99.96,0,0.04,0.8,0.89,4.81,32.42,19.55,43.27,41.94,22.03,36.03,0.33,0.26,86.48,55.12,0.42,35.7,1.34,5.96,72.64,0.23,0,0,3.17,0,0.71,0
44392,8965.78,19.97,0.01,2181.27,3350.95,0.008052,54.91,8.53,5.12,57.77,157.94,1.62,57.45,234.51,0.38,51.84,0.88,12,-49.94,19.37,1.21,5.88,97.68,0.43,0.12,0.6,0.7,8.61,45.04,17.82,28.81,35.63,19.79,44.58,0.3,0.24,81.4,45.23,0.46,44.37,1.36,5.92,7.54,3.13,6.65,1.23,7.95,1.06,15.15,0.81
44393,81,0,0,2022.92,2304.97,0.011469,39.21,7.34,5,53.55,85.85,1.62,55.05,61.48,0,18.72,0,11.92,-58.2,11.08,0,6.19,100,0,0,0.95,0.58,5.88,22.94,23.08,47.36,35.17,15.58,49.26,0.31,0.26,82.58,41.47,0.36,32.68,1.38,6,0,0.62,0,0,6.04,0,1.18,0.03
44394,178.05,0,0,2027.26,2473.05,0.006133,36.03,7,4,55.64,89.03,1.63,57.19,113.49,0,12,0,12.46,-18.67,10.44,0,6.19,100,0,0,1.11,0.69,4.81,12.38,28.16,55.44,34.53,14.42,51.06,0.31,0.27,82.35,40.05,0.32,27.16,1.36,6,0,1.31,0,0,3.87,0,3.7,0
44395,704.39,0,0,1991.05,2473.9,0.006434,35.94,7.04,4.23,55.21,77.15,1.63,56.32,104.74,0,12.6,0,13.68,-21.71,10.27,0,6.19,100,0,0,0.95,0.52,7.54,28.05,22.3,42.44,33.84,14.81,51.35,0.29,0.25,81.75,38.99,0.32,34.42,1.38,6,0,1.59,0,0,4.9,0,2.35,0.01
44396,9346.87,19.87,0.01,2170.95,3350.95,0.008174,54.1,8.47,5.11,57.69,154.44,1.63,57.44,227.36,0.37,50.53,0.86,12.1,-50.57,18.98,1.18,5.89,97.79,0.41,0.12,0.61,0.7,8.73,44.75,17.43,29.35,35.64,19.67,44.69,0.3,0.24,81.29,45.02,0.46,44.15,1.36,5.93,7.49,3.03,6.38,1.18,7.98,1.02,14.71,0.79
44397,10227.82,31.34,0.01,2154.31,3350.95,0.008028,52.49,8.34,5.04,57.45,148.72,1.63,57.41,215.49,0.34,47.27,0.78,12.26,-48.99,18.22,1.09,5.92,98.05,0.36,0.11,0.63,0.69,8.9,43.69,17.5,30.17,35.29,19.2,45.51,0.3,0.24,81.4,44.31,0.45,43.55,1.36,5.93,7.36,2.88,5.83,1.08,7.67,0.94,13.96,0.74
44398,624.17,0,0,1997.04,2473.9,0.00623,36.05,7.04,4.24,55.38,76.89,1.63,56,113.34,0,12.63,0,13.58,-18.79,10.33,0,6.19,100,0,0,0.97,0.53,4.75,24.14,25.07,46.46,35.62,15.37,49.02,0.31,0.26,80.44,40.42,0.32,31.89,1.37,6,0,1.79,0,0,4.26,0,1.96,0
44399,154.7,10.65,0.01,2158.93,3073.65,0.008177,52.22,9.17,5.9,56.72,122.23,1.69,55.63,214.41,0.32,50.97,3.35,11.73,-54.86,21.75,0.77,6.19,99.53,0.47,0,0.71,0.53,12.76,54.1,24.13,9.56,33.01,23,43.99,0.26,0.22,84.58,47.7,0.53,54.68,1.35,5.93,16.01,0,10.37,2.79,18.45,0.82,19.73,0.23
44400,11.36,0,0,2348.35,2813.58,0.009642,85.95,11,6,55,330.21,1.69,56.08,146.52,1.75,61.14,2.76,10.23,-46.75,23.79,0.04,6.19,100,0,0,0.64,0.24,0,20.19,66.56,14.07,39.1,34.79,26.11,0.3,0.22,89.25,65.92,1.01,57.55,1.3,5.59,0.69,0,54.58,9.95,0,1.65,72.33,0.37
44401,16.32,0,0,2656.74,3073.65,0.010929,117.24,12.81,6.56,56.51,429.56,1.7,55.12,52.02,1.37,75.26,2.69,9.25,-43.19,48.72,1.13,6.19,100,0,0,0.45,0.61,0,48.22,41.27,11.2,39.07,30.32,30.61,0.31,0.19,72.44,52.25,0.86,60,1.32,5.71,3.96,0,44.52,16.14,0.11,0,91.65,0.34
44402,17.03,0,0,2821.4,3241.49,0.007675,141.95,14.07,6.83,57.16,553.23,1.7,54.83,36.31,1.2,83.93,2.62,9.67,-35.38,57.3,0,6.19,100,0,0,0.54,0.57,0,75.78,16.96,7.57,38.27,24.41,37.32,0.34,0.17,59.89,38.94,0.62,60,1.35,5.88,0,0.73,17.97,13.5,0.22,0,95.76,0.58
44403,649.14,0.23,0,2607.72,3296.01,0.025453,116.53,12.8,6.87,56.32,445.16,1.69,59.88,38.64,0.08,321.21,1.49,10.46,-58.31,38.68,1.14,12.7,99.07,0.11,0.05,0.62,0.5,0,77.57,3.23,19.04,35.55,18.09,46.36,0.32,0.17,57.23,31.34,0.56,52.03,1.39,5.95,7.26,0.09,30.8,6.82,3.02,0.32,74.11,2.02
44404,393.3,0,0,2551.18,3307.73,0.019132,107.03,12.66,6.59,56.08,429.84,1.69,55.91,77.87,0.72,118.68,2.53,10.39,-46.88,43.57,1.11,11.52,100,0,0,0.69,0.58,0,61.04,29.95,9.17,36.4,25.89,37.71,0.33,0.17,70.75,44.69,0.68,58.09,1.35,5.78,7.77,0.24,36.72,8.25,0.36,1.38,68.61,0.94
44405,63.86,20.17,0.01,2458.1,3241.49,0.017771,92.22,11.61,6.23,55.48,292.54,1.69,54.95,84.28,1.2,67.18,2.9,10.14,-38.21,36.69,0.19,6.19,99.63,0.37,0,0.75,0.92,0,35.59,45.42,19.31,40.47,34.18,25.35,0.31,0.22,81.96,62.74,0.9,58.29,1.31,5.77,10.65,0.19,29.91,6.98,0.15,0.07,57.88,0.43
44406,1142.19,3.42,0,2524.23,3350.95,0.021839,106.16,12.16,6.67,56.7,388.03,1.69,59.37,38.02,0.05,239.58,1.22,10.38,-60.64,37.54,1.77,11.41,98.16,0.59,0.27,0.58,0.55,0,66.6,15.69,17.67,33.9,18.7,47.41,0.32,0.15,65.17,34.21,0.57,50.24,1.39,5.94,7.34,0.1,26.63,4.95,2.65,0.99,60.88,1.76
44407,60.79,0,0,2811.64,3203.59,0.042536,144.18,14.25,7.08,55.34,491.83,1.7,60.16,21.74,0,422.54,2.49,10.21,-50.5,51.34,0,16.41,100,0,0,0.8,0.5,0,81.48,0,17.21,32.96,14.99,52.05,0.3,0.15,55.13,26.58,0.5,53.2,1.41,6,0,0,7.34,1.77,10.06,0,71.45,4.68
44408,37.8,23.45,0.04,3285.74,4011.39,0.079078,111.41,9.11,5.81,58.13,381.99,1.61,60.69,10.32,0,366.71,0,9.77,-94.4,30,0,6.85,59.11,40.89,0,0.75,0,37.63,25.47,0,58.11,36.28,19.62,44.1,0.37,0.15,58.44,32.66,0.32,60,1.45,5.95,0,6.57,1.34,0.12,46.59,0,16.78,0.15
44409,29.19,61.47,0.1,3206.84,3901.92,0.042857,107.58,9.15,5.27,57.22,386.63,1.59,60.02,9.15,0.01,313.31,0,10.21,-70.14,28.88,0,6.88,79.17,20.83,0,0.55,0,24.25,50.72,0,37.72,33.56,17.47,48.97,0.31,0.13,60.42,30.64,0.32,60,1.44,5.97,0,3.97,3.89,0.39,36.54,0.02,30.82,0.62
44410,311.92,5.56,0.01,2775.44,4011.39,0.024416,86.8,8.15,4.96,54.64,304.6,1.61,59.58,39.4,0,230.79,0,10.94,-57,21.82,0,6.88,92.73,4.25,0,1.01,0.37,8.28,71.55,3.74,21.43,31.39,15.37,53.24,0.27,0.14,63.2,29.43,0.4,56.89,1.42,5.82,0,1.08,5.32,0.15,11.93,0.01,44.16,3.5
44411,243.51,5.73,0.01,2902.07,4011.39,0.02924,96.16,8.45,5.14,55.05,370.37,1.59,59.88,32.18,0,267.87,0,10.65,-53.74,24.17,0,6.88,94.14,5.86,0,0.94,0.3,10.6,74.55,1.31,18.86,31.32,15.68,53,0.26,0.12,62,28.96,0.37,58.58,1.42,5.94,0,1.33,5.8,0.19,15.05,0,54.31,3.58
44412,54.97,44.92,0.06,2952.68,3901.92,0.02346,96.71,8.56,5.15,55.81,331.21,1.59,60.07,22.64,0,278.45,0,10.57,-50.75,25.54,0,6.88,88.75,11.25,0,0.74,0.35,12.87,62.28,2.98,28.07,33.87,17.37,48.76,0.3,0.13,58.73,30,0.51,56.77,1.43,5.83,0,2.11,5.13,0.33,19.92,0.01,45.98,3.86
44413,347.91,5.54,0.01,2713.92,4011.39,0.022117,81.98,8.03,4.86,54.53,276.25,1.61,59.26,51.03,0,212.76,0,11.13,-54.31,20.54,0,6.88,93.41,3.71,0.23,1.04,0.39,7.42,70.55,5.93,20.61,31.65,15.11,53.24,0.27,0.15,65.27,30.42,0.41,55.87,1.41,5.84,0,1.09,4.77,0.14,10.83,0.01,39.6,3.25
44414,59.15,0,0,2215.14,2408.63,0.004632,41.52,7,4,53.69,50.56,1.61,57.53,183.62,0,79.12,0,12.96,-54.66,11.05,0,6.88,99.9,0,0.1,0.99,0.58,0,56.33,23.9,18.79,34.73,14.78,50.49,0.31,0.28,78.36,38.33,0.53,45.18,1.37,5.9,0,0.03,0,0,0.21,0,0,1.37
44415,71.47,0,0,2208.89,2408.63,0.005837,41.16,7,4,53.57,48.72,1.61,57.28,204.49,0,74.18,0,12.9,-55.7,10.73,0,6.88,99.92,0,0.08,1.03,0.59,0,57.31,24.09,17.79,34.6,14.45,50.95,0.31,0.28,79.2,38.44,0.51,45.51,1.38,5.92,0,0.26,0,0,0.84,0,0,1.13
44416,756.24,7.8,0.01,2423.13,4011.39,0.013308,58.79,7.43,4.39,53.11,149.99,1.59,57.74,161.37,0,120.42,0,12.2,-43.33,14.3,0,6.88,96.59,1.96,0.2,1.01,0.55,4.3,57.05,16.94,23.97,32.92,14.24,52.85,0.29,0.23,74.68,35.16,0.4,47.69,1.39,5.92,0,0.74,2.19,0.06,5.78,0,18.21,1.89
44417,168.23,0,0,2229.46,2488.87,0.006888,40.05,6.6,4,54.4,75.76,1.55,57.96,133.22,0,34.27,0,12.03,-33.23,10.46,0,6.73,100,0,0,1.05,0.78,1.31,48.34,22.69,28.07,34.45,15.78,49.77,0.31,0.27,79.15,39.32,0.56,47.16,1.37,5.52,0,0.04,0.01,0,0.87,0,0.01,0.32
44418,361.28,55.15,0.03,2343.03,3901.92,0.010684,50.77,6.95,4.13,54,107.81,1.56,57.12,158.23,0.01,115.88,0,12.09,-49.75,12.97,0,6.84,98.36,1.54,0.11,1.04,0.53,2.96,51.28,19.31,27.43,33.93,15.27,50.81,0.3,0.23,73.96,36.06,0.48,44.38,1.38,5.9,0,0.47,0.84,0.09,4.52,0,7.69,2.44
44419,172.56,0,0,2209.37,2460.84,0.005767,39.98,6.39,4,53.87,83.1,1.55,58.77,205.49,0.49,14.25,0,12.14,-39.04,9.91,0,6.21,93.63,0.47,1.02,0.78,1.09,4.02,46.72,14.59,34.49,37.25,19.95,42.8,0.32,0.3,84.26,48.66,0.56,51,1.38,5.55,0.82,0.06,0,0.01,0.93,0,0.25,0.87
44420,363.09,65.92,0.03,2341.65,3901.92,0.010465,50.67,6.95,4.12,53.99,107.6,1.56,57.11,158.86,0.01,115.35,0,12.09,-49.52,12.94,0.01,6.81,98.39,1.5,0.1,1.05,0.55,2.97,51.13,19.36,27.52,33.96,15.28,50.77,0.3,0.23,74.03,36.13,0.48,44.35,1.38,5.89,0,0.47,0.83,0.09,4.5,0,7.65,2.54
44421,712.94,313.83,0.06,2256.22,3901.92,0.007778,43.73,6.7,3.9,53.77,93.24,1.55,56.74,176.11,0.09,69.99,0,12.23,-36.14,10.96,0.15,6.31,98.49,1.37,0.05,1.02,0.73,3.1,42.25,22.08,33.18,34.47,15.49,50.05,0.31,0.26,78.33,38.99,0.45,43.14,1.37,5.7,0,0.28,0.43,0.04,2.79,0.17,3.9,1.6
44422,294.7,21.51,0,2185.15,2488.87,0.005214,37.44,6.39,3.8,53.84,73.9,1.55,56.74,183.51,0.15,25.15,0,12.3,-24.66,9.31,0,6.25,99.58,0.42,0,1.02,0.78,2.62,32.84,25.25,39.39,34.13,15.37,50.5,0.31,0.27,81.63,40.16,0.46,41,1.37,5.54,0,0.04,0.01,0,0.73,0,0.01,0.18
44423,301.77,21.04,0,2182.13,2488.87,0.005156,37.29,6.41,3.78,53.8,73.75,1.55,56.62,190.08,0.16,24.81,0,12.3,-24.52,9.24,0,6.14,99.4,0.41,0,1.02,0.79,2.7,32.62,25.28,39.49,34.13,15.36,50.51,0.31,0.27,81.74,40.22,0.46,40.87,1.37,5.54,0,0.05,0.01,0,0.82,0,0.01,0.17
44424,322.44,0,0,2283,2645.89,0.007139,40.16,6.75,4,54.39,108.64,1.55,57.32,119.77,2.67,11,0,11.24,-22.22,9.63,0,1.76,99.84,0,0.16,0.42,0.81,0,16.23,22.84,60.87,41.2,22.42,36.39,0.33,0.27,87.46,55.59,0.5,38.22,1.32,5.06,0,1.39,0,0,1.6,0,0.11,0.38
44425,1763.65,410.74,0.03,2224.76,3901.92,0.006434,39.87,6.59,3.83,53.75,97.55,1.55,56.51,186.12,1.2,35.07,0,12.07,-28.89,9.63,0.9,4.11,95.99,0.87,0.17,0.81,0.9,2.65,30.41,22.01,45.02,36.84,18.34,44.82,0.32,0.27,83.57,46.34,0.45,41.39,1.35,5.44,1.34,0.49,0.17,0.02,1.89,0.33,1.66,0.96
44426,1126.99,262.68,0.18,2315.98,4011.39,0.010459,50.51,7.18,4.06,52.61,123.43,1.56,56.95,203.39,0.04,86.37,0,12.39,-33.71,11.88,2.01,6.44,90.71,2.56,0.23,0.95,0.73,4.77,46.91,19.54,30.48,33.68,14.67,51.64,0.3,0.25,78.41,38.1,0.34,44.23,1.38,5.86,1.28,0.58,1.47,0.04,4.03,0.55,12.22,1.98
44427,3028.03,1161.83,0.1,2249.28,4011.39,0.008024,43.34,6.83,3.88,53.24,105.31,1.56,56.61,207.34,0.74,53.09,0,12.27,-29.83,10.3,1.89,4.87,92.23,1.56,0.19,0.84,0.88,3.6,37.91,20.71,38.59,35.25,16.8,47.95,0.31,0.26,81.75,42.81,0.4,42.59,1.36,5.62,1.45,0.5,0.65,0.03,2.6,0.55,5.52,1.4
44428,1414.33,260.42,0.01,2176.25,2645.89,0.004965,35.61,6.48,3.64,53.53,92.11,1.55,55.96,207.05,1.61,11.18,0,12.21,-23.45,8.08,1.68,2.39,92.8,0.56,0.32,0.57,1.01,9.13,21.79,20.78,48.13,36,18.29,45.72,0.31,0.28,87.6,47.56,0.4,40.26,1.35,5.42,0.34,0.9,0,0,1.25,0.87,0.1,0.47
44429,3611.63,596.01,0.08,2221.57,4011.39,0.007469,41.29,6.76,3.76,53.08,99.34,1.56,56.34,220.33,0.73,46.26,0,12.38,-28.05,9.62,2.24,4.37,91.45,1.43,0.19,0.79,0.93,6.26,35.21,20.44,38.74,34.52,16.25,49.23,0.31,0.26,82.65,42.1,0.37,41.8,1.36,5.66,1.22,0.61,0.54,0.02,2.37,0.8,4.62,1.27
44430,159.51,895.14,0.04,2512.33,3901.92,0.016155,64.33,7.49,4.51,54.2,158.34,1.61,58.35,130.61,0,172.03,0,11.6,-57.22,17.04,0,6.88,96.59,3.17,0.24,1.01,0.58,4.44,60.89,13.48,23.2,34.04,16.32,49.64,0.3,0.19,67.84,33.83,0.55,50.03,1.39,5.84,0,0.92,1.88,0.19,7.8,0,16.74,3.95
44431,841.78,7.74,0.01,2394.13,4011.39,0.012316,56.52,7.37,4.34,52.83,138.13,1.59,57.55,185.38,0.01,110.78,0,12.22,-40.18,13.63,0,6.88,96.96,1.75,0.18,1.01,0.57,4.37,52.57,18.16,26.99,33.18,14.39,52.44,0.3,0.24,75.74,36.05,0.39,45.95,1.39,5.91,0,0.74,1.97,0.06,5.23,0,16.37,1.77
44432,449.75,235.11,0.02,2192.49,2623.78,0.004139,37.68,6.3,3.87,53.71,88.61,1.55,57.52,212.28,1.38,12.25,0,12.23,-28.54,9.12,0.06,3.75,96.95,0.86,0.38,0.81,0.99,2.59,25.94,19.8,51.47,37.08,19.87,43.05,0.32,0.29,86.92,49.77,0.5,46.02,1.36,5.06,0.82,0.18,0,0,0.63,0.04,0.2,0.38
44433,468.77,0,0,2256.9,2645.89,0.008009,38.71,6.63,3.92,54.11,108.4,1.55,56.65,135.05,2.87,10.88,0,11.45,-23.06,9.05,0,1.76,99.73,0,0.27,0.55,0.91,0.53,15.45,23.9,60.12,41.54,22.14,36.32,0.33,0.28,87.32,55.63,0.47,34.25,1.31,5.35,0,1.06,0,0,1.64,0,0.1,0.27
44434,125.94,0,0,2118.48,2419.93,0.004153,34.52,6.38,3.42,52.36,60.07,1.59,55.93,238.14,0,17.19,0,12.78,-15.57,7.17,0,6.88,95.78,3.78,0.44,1.03,0.65,5.12,12.98,28.91,53.58,34.2,14.13,51.68,0.31,0.28,84.09,40.72,0.29,28.65,1.36,5.95,0,0.03,0,0,0.26,0.08,0,0.52
44435,886.37,7.71,0.01,2378.84,4011.39,0.011877,55.34,7.33,4.29,52.75,134.11,1.59,57.47,188.57,0.02,105.95,0,12.23,-38.88,13.28,0,6.88,96.2,2.5,0.23,1.01,0.57,4.43,50.56,18.57,28.44,33.29,14.42,52.29,0.3,0.24,76.16,36.38,0.38,45.28,1.39,5.91,0,0.7,1.87,0.05,4.99,0.01,15.54,1.73
44436,1389.16,276.05,0.01,2179.52,2645.89,0.00504,35.73,6.48,3.65,53.56,93.18,1.55,55.95,199.92,1.62,11.17,0,12.15,-23.76,8.12,1.56,2.4,92.89,0.57,0.33,0.57,0.99,9.2,21.76,20.69,48.13,36.07,18.36,45.57,0.31,0.28,87.66,47.72,0.4,40.43,1.35,5.41,0.31,0.92,0,0,1.27,0.87,0.1,0.47
44437,81.19,0,0,2128.73,2419.93,0.004289,35.13,6.21,3.49,52.61,53.57,1.59,55.83,226.12,0,18.92,0,12.8,-18.22,7.35,0,6.88,99.51,0,0.49,1.12,0.76,4.98,13.87,29.61,51.91,33.87,13.95,52.19,0.31,0.28,83.83,40.12,0.3,28.41,1.36,5.98,0,0.02,0,0,0.35,0.1,0,0.4
44438,3877.01,491.02,0.08,2209.09,4011.39,0.007191,40.47,6.71,3.71,52.99,95.15,1.58,56.42,227.52,0.73,43.89,0,12.5,-27.07,9.36,2.08,4.19,91.83,1.37,0.18,0.78,0.97,6.57,33.73,20.86,39.47,34.44,16.11,49.45,0.31,0.27,82.86,42,0.37,41.04,1.36,5.68,1.22,0.6,0.51,0.02,2.31,0.74,4.31,1.18
